customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status,monthly_debt,num_active_loans
17940.0,27,240000.0,MORTGAGE,1.0,EDUCATION,A,35000.0,7.9,7,,7,NO DEFAULT,107584.21794351052,4
17941.0,32,240000.0,MORTGAGE,5.0,MEDICAL,A,8400.0,7.51,2,,5,NO DEFAULT,63180.78093733834,4
17942.0,31,240000.0,MORTGAGE,15.0,MEDICAL,A,5500.0,5.42,1,,5,NO DEFAULT,42152.855357299275,5
17943.0,29,240000.0,MORTGAGE,5.0,VENTURE,A,10000.0,8.49,9,,8,NO DEFAULT,29991.188757487944,2
17944.0,30,240000.0,MORTGAGE,8.0,VENTURE,D,28000.0,16.49,3,Y,7,NO DEFAULT,50519.40100596398,4
17945.0,28,240000.0,MORTGAGE,3.0,VENTURE,D,8400.0,,8,,8,NO DEFAULT,56276.453789505445,2
17946.0,29,228000.0,MORTGAGE,11.0,DEBTCONSOLIDATION,D,35000.0,14.91,9,N,8,DEFAULT,34211.27832022515,3
17947.0,29,240000.0,MORTGAGE,10.0,EDUCATION,A,5000.0,7.88,9,,8,NO DEFAULT,27018.45145641263,5
17948.0,30,240000.0,RENT,7.0,PERSONAL,A,18000.0,7.88,3,,10,NO DEFAULT,60516.97161980839,5
17949.0,32,193800.0,RENT,0.0,MEDICAL,B,20000.0,11.83,2,N,6,DEFAULT,89887.09424627667,2
17950.0,27,52000.0,RENT,5.0,MEDICAL,B,26000.0,10.99,7,N,10,DEFAULT,23067.964636203895,5
17951.0,29,110000.0,RENT,9.0,DEBTCONSOLIDATION,B,25600.0,,9,,5,NO DEFAULT,17962.84655448441,4
17952.0,31,122000.0,RENT,2.0,EDUCATION,C,25600.0,15.96,1,Y,7,NO DEFAULT,35866.459027074314,5
17953.0,27,57000.0,RENT,,HOMEIMPROVEMENT,D,25475.0,15.99,7,Y,7,DEFAULT,16396.526680055642,2
17954.0,27,231252.0,MORTGAGE,1.0,DEBTCONSOLIDATION,B,2000.0,9.91,7,,6,NO DEFAULT,39735.34509222112,3
17955.0,32,230000.0,RENT,16.0,HOMEIMPROVEMENT,A,35000.0,,2,,9,NO DEFAULT,32396.300812146077,4
17956.0,29,230000.0,MORTGAGE,,MEDICAL,A,8500.0,7.49,9,,10,NO DEFAULT,99273.57383825352,2
17957.0,34,40000.0,RENT,3.0,MEDICAL,B,25000.0,10.25,4,N,8,DEFAULT,13447.537387560342,1
17958.0,27,47000.0,RENT,3.0,VENTURE,D,25000.0,15.7,7,Y,10,DEFAULT,5574.974435202175,3
17959.0,33,48000.0,RENT,11.0,DEBTCONSOLIDATION,B,25000.0,9.99,3,N,10,DEFAULT,10565.153793835896,3
17960.0,30,225000.0,RENT,2.0,MEDICAL,B,25000.0,12.42,3,,10,NO DEFAULT,81104.57220616033,3
17961.0,28,225000.0,MORTGAGE,2.0,VENTURE,A,30000.0,8.49,8,,6,NO DEFAULT,25360.073695293362,5
17962.0,33,225000.0,MORTGAGE,12.0,PERSONAL,B,8000.0,9.99,3,,10,NO DEFAULT,65358.1207176739,5
17963.0,27,48000.0,RENT,2.0,PERSONAL,C,25000.0,10.59,7,N,7,DEFAULT,20924.77765550941,3
17964.0,27,225000.0,MORTGAGE,11.0,VENTURE,D,25000.0,15.31,7,,5,NO DEFAULT,84418.12165620002,1
17965.0,29,225000.0,OWN,11.0,PERSONAL,B,24250.0,,9,,7,NO DEFAULT,85255.99045492095,1
17966.0,28,225000.0,MORTGAGE,8.0,PERSONAL,C,16800.0,13.92,8,Y,5,NO DEFAULT,96425.69711245374,5
17967.0,27,225000.0,MORTGAGE,1.0,VENTURE,B,14000.0,,7,,7,NO DEFAULT,53256.319810789195,2
17968.0,32,225000.0,MORTGAGE,4.0,PERSONAL,C,20000.0,13.92,2,,10,NO DEFAULT,24597.379446840518,2
17969.0,28,225000.0,MORTGAGE,1.0,VENTURE,A,5000.0,7.75,8,,5,NO DEFAULT,104525.92771285177,1
17970.0,28,49861.0,RENT,2.0,MEDICAL,C,25000.0,13.11,8,Y,7,DEFAULT,11849.78460164228,3
17971.0,29,220000.0,OWN,1.0,PERSONAL,E,14725.0,19.41,9,,6,NO DEFAULT,44606.75920188652,1
17972.0,31,219996.0,MORTGAGE,3.0,MEDICAL,A,20000.0,6.54,1,,5,NO DEFAULT,101568.95378397653,5
17973.0,29,218000.0,MORTGAGE,12.0,EDUCATION,A,14400.0,8.9,9,,7,NO DEFAULT,41340.03091566247,2
17974.0,28,216000.0,MORTGAGE,12.0,VENTURE,D,15000.0,16.02,8,Y,8,NO DEFAULT,95625.16531019841,2
17975.0,28,215662.0,MORTGAGE,12.0,VENTURE,B,21000.0,11.99,8,,7,NO DEFAULT,51839.82935268882,2
17976.0,32,53196.0,RENT,9.0,VENTURE,B,25000.0,11.86,2,N,9,DEFAULT,15479.09306114323,3
17977.0,30,54000.0,RENT,13.0,MEDICAL,B,25000.0,10.74,3,N,6,DEFAULT,9741.99336967709,2
17978.0,29,48000.0,RENT,9.0,HOMEIMPROVEMENT,C,25000.0,13.61,9,Y,8,DEFAULT,13078.765935231493,2
17979.0,30,210000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,B,24000.0,11.49,3,,6,NO DEFAULT,72467.91951125718,1
17980.0,30,198000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,D,15000.0,,3,Y,9,DEFAULT,61759.68608897798,5
17981.0,30,210000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,C,24250.0,12.87,3,Y,6,NO DEFAULT,89087.91275501177,2
17982.0,28,209000.0,OWN,4.0,PERSONAL,D,15000.0,14.84,8,Y,7,NO DEFAULT,28772.357918208527,4
17983.0,27,207182.0,MORTGAGE,11.0,VENTURE,B,22000.0,10.62,7,,5,NO DEFAULT,101149.21413821907,5
17984.0,30,54383.0,RENT,5.0,HOMEIMPROVEMENT,D,25000.0,15.65,3,Y,7,DEFAULT,22657.66157707325,2
17985.0,27,49000.0,RENT,11.0,DEBTCONSOLIDATION,B,25000.0,11.36,7,N,5,DEFAULT,17702.761073179947,5
17986.0,28,13500.0,OWN,0.0,PERSONAL,A,6700.0,9.63,8,N,5,DEFAULT,4384.324394706054,4
17987.0,27,204000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,D,25000.0,15.31,7,Y,6,NO DEFAULT,94959.78815065735,1
17988.0,34,204000.0,MORTGAGE,0.0,EDUCATION,B,16000.0,11.83,4,,5,NO DEFAULT,87521.11074608285,1
17989.0,31,204000.0,RENT,0.0,VENTURE,A,12000.0,9.63,1,,9,NO DEFAULT,70920.83312689801,4
17990.0,29,162350.0,RENT,12.0,MEDICAL,E,25000.0,21.64,9,Y,9,DEFAULT,28899.975625975985,2
17991.0,28,202040.0,MORTGAGE,12.0,PERSONAL,D,12000.0,14.46,8,Y,8,NO DEFAULT,32804.288291547724,2
17992.0,32,202000.0,MORTGAGE,7.0,PERSONAL,B,28000.0,10.59,2,,7,NO DEFAULT,44950.88080808528,2
17993.0,31,201996.0,MORTGAGE,11.0,EDUCATION,C,20000.0,,1,,10,NO DEFAULT,85881.9306714185,1
17994.0,30,56952.0,RENT,3.0,MEDICAL,B,25000.0,11.36,3,N,9,DEFAULT,13147.193002668797,2
17995.0,31,60000.0,RENT,4.0,HOMEIMPROVEMENT,A,25000.0,8.9,1,,10,NO DEFAULT,9368.528890677877,5
17996.0,28,60000.0,RENT,3.0,MEDICAL,C,25000.0,13.49,8,N,10,DEFAULT,6386.946437152967,3
17997.0,29,200004.0,MORTGAGE,0.0,DEBTCONSOLIDATION,B,19000.0,11.83,9,,7,NO DEFAULT,81981.2414004774,3
17998.0,35,200004.0,MORTGAGE,19.0,DEBTCONSOLIDATION,A,6000.0,7.68,5,,8,NO DEFAULT,84382.00463725276,2
17999.0,29,200000.0,MORTGAGE,13.0,VENTURE,B,10000.0,12.69,9,,9,NO DEFAULT,63481.37473228288,1
18000.0,28,200000.0,MORTGAGE,2.0,PERSONAL,A,15000.0,6.03,8,,6,NO DEFAULT,76735.79574608259,2
18001.0,32,200000.0,RENT,6.0,HOMEIMPROVEMENT,D,35000.0,19.03,2,Y,8,NO DEFAULT,79524.1314822957,4
18002.0,28,200000.0,MORTGAGE,12.0,EDUCATION,A,25000.0,7.9,8,,9,NO DEFAULT,65455.36850469096,2
18003.0,31,200000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,A,24000.0,8.9,1,,9,NO DEFAULT,86155.63202755003,2
18004.0,31,200000.0,MORTGAGE,3.0,MEDICAL,A,30000.0,8.9,1,,5,NO DEFAULT,29026.55352513625,3
18005.0,28,200000.0,MORTGAGE,2.0,MEDICAL,A,15000.0,8.9,8,,10,NO DEFAULT,80378.31469161225,1
18006.0,27,60000.0,RENT,11.0,VENTURE,B,25000.0,,7,N,8,DEFAULT,6804.9485946070645,4
18007.0,28,61000.0,RENT,9.0,PERSONAL,B,25000.0,9.91,8,N,7,DEFAULT,20263.920020274116,5
18008.0,28,200000.0,MORTGAGE,7.0,PERSONAL,A,10000.0,6.99,8,,7,NO DEFAULT,22355.5014246025,4
18009.0,35,200000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,B,18000.0,10.99,5,,10,NO DEFAULT,62498.48509871747,4
18010.0,35,188000.0,RENT,4.0,DEBTCONSOLIDATION,D,5000.0,16.49,5,N,9,DEFAULT,81351.91292762711,2
18011.0,28,63000.0,RENT,4.0,MEDICAL,B,25000.0,11.36,8,N,8,DEFAULT,27043.608082335453,3
18012.0,32,63235.0,RENT,3.0,HOMEIMPROVEMENT,B,25000.0,10.25,2,N,8,DEFAULT,21397.11418025838,3
18013.0,30,65000.0,RENT,2.0,DEBTCONSOLIDATION,B,25000.0,10.38,3,N,8,DEFAULT,25152.227788647146,5
18014.0,30,65000.0,RENT,15.0,HOMEIMPROVEMENT,B,25000.0,,3,N,5,DEFAULT,10518.841601665508,5
18015.0,31,65800.0,RENT,15.0,DEBTCONSOLIDATION,A,25000.0,7.51,1,N,9,DEFAULT,7767.768451293883,2
18016.0,27,200000.0,MORTGAGE,7.0,PERSONAL,B,15000.0,9.88,7,,9,NO DEFAULT,87845.15272142917,1
18017.0,30,200000.0,RENT,5.0,DEBTCONSOLIDATION,B,10000.0,11.36,3,,9,NO DEFAULT,94410.68478247199,5
18018.0,28,200000.0,RENT,4.0,VENTURE,D,25000.0,15.33,8,Y,7,NO DEFAULT,84143.62307591322,2
18019.0,27,200000.0,MORTGAGE,6.0,EDUCATION,A,10000.0,7.51,7,,10,NO DEFAULT,47546.94245409419,5
18020.0,32,188000.0,RENT,14.0,DEBTCONSOLIDATION,B,25000.0,10.62,2,N,5,DEFAULT,48017.94842390319,1
18021.0,29,66000.0,RENT,4.0,EDUCATION,B,25000.0,11.48,9,N,10,DEFAULT,19398.644406120577,1
18022.0,29,200000.0,MORTGAGE,7.0,PERSONAL,B,14400.0,11.14,9,,7,NO DEFAULT,21747.70281141484,3
18023.0,30,200000.0,MORTGAGE,0.0,MEDICAL,B,24250.0,11.48,3,,8,NO DEFAULT,83603.81711220357,1
18024.0,30,200000.0,MORTGAGE,4.0,MEDICAL,B,6000.0,11.83,3,,5,NO DEFAULT,53945.7535173999,4
18025.0,29,188000.0,RENT,0.0,HOMEIMPROVEMENT,B,25000.0,12.18,9,N,5,DEFAULT,38979.518316564616,2
18026.0,27,200000.0,MORTGAGE,6.0,EDUCATION,A,5000.0,7.74,7,,7,NO DEFAULT,72728.38619123619,5
18027.0,30,200000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,A,10000.0,8.59,3,,7,NO DEFAULT,36569.264305179706,4
18028.0,28,200000.0,RENT,1.0,MEDICAL,B,24250.0,12.53,8,,5,NO DEFAULT,77990.44774570088,4
18029.0,30,200000.0,MORTGAGE,5.0,PERSONAL,B,20000.0,11.48,3,,7,NO DEFAULT,24589.104059766938,5
18030.0,30,69000.0,RENT,6.0,EDUCATION,D,25000.0,14.09,3,Y,5,DEFAULT,25634.753109076937,4
18031.0,32,69996.0,RENT,4.0,VENTURE,D,25000.0,15.95,2,Y,10,DEFAULT,20991.117975242494,2
18032.0,27,70000.0,RENT,11.0,PERSONAL,B,25000.0,11.71,7,N,7,DEFAULT,33168.945111109395,3
18033.0,33,14400.0,OWN,0.0,VENTURE,C,2000.0,14.79,3,,8,NO DEFAULT,3059.682111615361,3
18034.0,32,64000.0,RENT,11.0,DEBTCONSOLIDATION,D,25000.0,15.2,2,N,5,DEFAULT,23701.919469382723,1
18035.0,29,70000.0,RENT,3.0,PERSONAL,D,25000.0,14.83,9,N,6,DEFAULT,28407.938240743297,1
18036.0,30,72000.0,RENT,5.0,VENTURE,D,25000.0,16.32,3,Y,5,DEFAULT,34008.54900696856,2
18037.0,27,72000.0,RENT,9.0,EDUCATION,B,25000.0,10.75,7,N,8,DEFAULT,20976.728092797515,4
18038.0,31,57800.0,RENT,2.0,MEDICAL,D,25000.0,17.19,1,N,8,DEFAULT,16388.176524285755,5
18039.0,32,74400.0,RENT,16.0,MEDICAL,B,25000.0,10.38,2,N,8,DEFAULT,31972.15414011163,3
18040.0,29,68872.0,RENT,2.0,PERSONAL,D,25000.0,15.95,9,Y,10,DEFAULT,28816.696266091578,3
18041.0,30,75000.0,RENT,9.0,PERSONAL,D,25000.0,15.2,3,N,5,DEFAULT,33298.901060112556,3
18042.0,34,75000.0,RENT,9.0,DEBTCONSOLIDATION,B,25000.0,10.38,4,N,8,DEFAULT,35969.39734798537,5
18043.0,29,192000.0,MORTGAGE,6.0,VENTURE,C,15000.0,14.27,9,Y,6,NO DEFAULT,87752.52754425575,1
18044.0,35,192000.0,MORTGAGE,11.0,HOMEIMPROVEMENT,B,10000.0,11.99,5,,9,NO DEFAULT,86887.70736753856,1
18045.0,28,192000.0,MORTGAGE,8.0,MEDICAL,B,20000.0,,8,,9,NO DEFAULT,49728.94142355691,5
18046.0,29,190000.0,MORTGAGE,5.0,PERSONAL,A,4000.0,6.62,9,,5,NO DEFAULT,89834.76160034566,3
18047.0,31,190000.0,OWN,8.0,EDUCATION,A,15000.0,6.03,1,,8,NO DEFAULT,71578.58156319227,2
18048.0,31,190000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,A,9000.0,6.03,1,,7,NO DEFAULT,52677.68963347031,5
18049.0,28,190000.0,MORTGAGE,1.0,HOMEIMPROVEMENT,D,35000.0,17.49,8,,6,NO DEFAULT,55340.168891076995,1
18050.0,29,190000.0,MORTGAGE,3.0,EDUCATION,B,14000.0,,9,,6,NO DEFAULT,23494.821867897957,4
18051.0,35,14400.0,OWN,2.0,DEBTCONSOLIDATION,B,5550.0,10.37,5,,8,NO DEFAULT,3350.9337620685747,2
18052.0,27,69000.0,RENT,5.0,VENTURE,D,25000.0,13.75,7,Y,6,DEFAULT,7773.092273226965,3
18053.0,30,75600.0,RENT,0.0,PERSONAL,B,25000.0,9.99,3,N,8,DEFAULT,30955.398801508512,4
18054.0,30,77000.0,RENT,7.0,PERSONAL,B,25000.0,10.75,3,N,8,DEFAULT,24491.04519916291,4
18055.0,28,190000.0,MORTGAGE,7.0,EDUCATION,B,25000.0,,8,,8,NO DEFAULT,58075.719791240874,1
18056.0,29,190000.0,RENT,1.0,HOMEIMPROVEMENT,B,7000.0,9.88,9,,9,NO DEFAULT,31641.423430489358,5
18057.0,31,190000.0,MORTGAGE,15.0,MEDICAL,C,24000.0,,1,,10,NO DEFAULT,39842.780769813675,3
18058.0,27,190000.0,OWN,11.0,MEDICAL,B,23000.0,11.83,7,,8,NO DEFAULT,50648.373045948996,5
18059.0,34,178000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,D,12000.0,15.65,4,Y,5,DEFAULT,78039.8411439645,3
18060.0,30,190000.0,RENT,3.0,DEBTCONSOLIDATION,B,15000.0,11.48,3,,8,NO DEFAULT,19956.485690254347,1
18061.0,33,190000.0,MORTGAGE,10.0,HOMEIMPROVEMENT,D,20000.0,14.11,3,,10,NO DEFAULT,20903.945574861566,5
18062.0,32,190000.0,RENT,8.0,EDUCATION,A,15000.0,9.63,2,,7,NO DEFAULT,88981.91874809407,1
18063.0,32,189996.0,RENT,4.0,PERSONAL,A,8400.0,9.32,2,,8,NO DEFAULT,57961.85328510151,3
18064.0,33,189000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,20000.0,6.17,3,,7,NO DEFAULT,64284.24510144177,1
18065.0,30,78000.0,RENT,4.0,HOMEIMPROVEMENT,D,25000.0,,3,Y,9,DEFAULT,24981.446482174608,5
18066.0,31,78000.0,RENT,10.0,MEDICAL,B,25000.0,10.75,1,N,8,DEFAULT,31496.135680800235,1
18067.0,27,72000.0,RENT,3.0,DEBTCONSOLIDATION,D,25000.0,15.95,7,Y,6,DEFAULT,19384.032413247114,2
18068.0,33,186996.0,MORTGAGE,0.0,EDUCATION,D,25000.0,14.46,3,Y,8,NO DEFAULT,86585.05784274779,1
18069.0,29,148410.0,MORTGAGE,5.0,MEDICAL,D,11200.0,16.89,9,Y,9,DEFAULT,48829.65129825468,4
18070.0,28,186480.0,MORTGAGE,12.0,MEDICAL,C,10000.0,14.22,8,Y,9,NO DEFAULT,54745.20353259457,2
18071.0,29,186063.0,MORTGAGE,14.0,EDUCATION,B,25000.0,10.46,9,,6,NO DEFAULT,89482.42031055254,2
18072.0,27,186000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,B,3700.0,10.99,7,,5,NO DEFAULT,42836.45233474735,4
18073.0,28,186000.0,OTHER,3.0,VENTURE,A,2500.0,7.4,8,,9,NO DEFAULT,69488.74527873012,3
18074.0,27,185232.0,MORTGAGE,10.0,PERSONAL,A,35000.0,,7,,8,NO DEFAULT,30297.677502815677,1
18075.0,30,185000.0,MORTGAGE,8.0,VENTURE,B,15000.0,10.99,3,,7,NO DEFAULT,44857.45851508751,2
18076.0,29,173000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,D,28000.0,17.49,9,Y,10,DEFAULT,57638.35511659315,3
18077.0,32,80000.0,RENT,2.0,VENTURE,B,25000.0,,2,N,8,DEFAULT,21556.74885968093,1
18078.0,35,80000.0,RENT,19.0,VENTURE,D,25000.0,14.09,5,Y,10,DEFAULT,30728.71874535265,1
18079.0,33,80000.0,RENT,0.0,MEDICAL,B,25000.0,11.86,3,N,8,DEFAULT,15606.014979041323,3
18080.0,27,183000.0,RENT,12.0,EDUCATION,D,15000.0,19.03,7,Y,6,NO DEFAULT,83667.94692334264,4
18081.0,32,80000.0,RENT,1.0,MEDICAL,C,25000.0,12.87,2,N,9,DEFAULT,25050.224172190996,2
18082.0,30,14400.0,OWN,2.0,VENTURE,B,1000.0,10.62,3,,10,NO DEFAULT,2448.1159065230663,5
18083.0,30,14400.0,OWN,0.0,HOMEIMPROVEMENT,D,9250.0,14.96,3,N,10,DEFAULT,1622.4648792899588,3
18084.0,29,180396.0,MORTGAGE,8.0,PERSONAL,B,18000.0,12.69,9,,9,NO DEFAULT,61948.64996044556,4
18085.0,29,180000.0,MORTGAGE,2.0,PERSONAL,D,31000.0,19.42,9,Y,8,NO DEFAULT,80766.28248542795,1
18086.0,30,180000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,A,12500.0,6.03,3,,6,NO DEFAULT,60818.264485394095,4
18087.0,27,180000.0,RENT,2.0,MEDICAL,B,15000.0,12.42,7,,10,NO DEFAULT,71378.82500723125,3
18088.0,31,180000.0,MORTGAGE,5.0,VENTURE,C,9000.0,14.27,1,Y,6,NO DEFAULT,47746.61947569479,4
18089.0,32,180000.0,MORTGAGE,12.0,PERSONAL,A,10000.0,7.9,2,,10,NO DEFAULT,57263.6350173306,1
18090.0,31,180000.0,OWN,15.0,EDUCATION,B,10000.0,11.71,1,,7,NO DEFAULT,31780.075022282097,4
18091.0,30,14400.0,OWN,0.0,MEDICAL,D,5000.0,14.96,3,N,9,DEFAULT,4616.025402855855,1
18092.0,28,84000.0,RENT,7.0,PERSONAL,D,25000.0,15.95,8,Y,7,NO DEFAULT,18779.426916312987,3
18093.0,31,85000.0,RENT,5.0,VENTURE,B,25000.0,10.75,1,,7,NO DEFAULT,21767.145573548973,2
18094.0,34,180000.0,MORTGAGE,9.0,EDUCATION,C,12900.0,12.99,4,Y,7,NO DEFAULT,83025.8820312818,4
18095.0,33,180000.0,MORTGAGE,17.0,DEBTCONSOLIDATION,A,13000.0,7.29,3,,7,NO DEFAULT,64665.04987037948,3
18096.0,29,180000.0,MORTGAGE,9.0,PERSONAL,A,15000.0,5.79,9,,6,NO DEFAULT,53765.03185256601,4
18097.0,30,180000.0,MORTGAGE,11.0,VENTURE,D,28000.0,14.91,3,Y,5,NO DEFAULT,74238.35069294149,1
18098.0,27,180000.0,RENT,4.0,PERSONAL,B,8000.0,10.37,7,,5,NO DEFAULT,86173.4181392988,5
18099.0,35,180000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,8500.0,6.92,5,,8,NO DEFAULT,52308.62836956155,1
18100.0,28,180000.0,RENT,4.0,VENTURE,C,9000.0,13.8,8,,10,NO DEFAULT,80551.42475498944,2
18101.0,31,85000.0,RENT,0.0,PERSONAL,B,25000.0,11.89,1,,6,NO DEFAULT,23881.429319655832,2
18102.0,30,85000.0,RENT,3.0,HOMEIMPROVEMENT,B,25000.0,12.21,3,,6,NO DEFAULT,35873.52171864604,3
18103.0,28,15000.0,OWN,2.0,PERSONAL,B,4375.0,12.42,8,N,9,DEFAULT,6416.597415456269,5
18104.0,30,180000.0,MORTGAGE,14.0,DEBTCONSOLIDATION,B,20000.0,11.48,3,,8,NO DEFAULT,67916.54420559673,2
18105.0,31,168000.0,RENT,1.0,VENTURE,D,20000.0,,1,Y,7,DEFAULT,29291.565276755056,1
18106.0,33,180000.0,RENT,0.0,MEDICAL,A,7000.0,7.74,3,,6,NO DEFAULT,52500.0926251021,5
18107.0,30,168000.0,MORTGAGE,8.0,EDUCATION,A,10000.0,8.94,3,,5,NO DEFAULT,44951.00033488262,5
18108.0,28,168000.0,RENT,0.0,DEBTCONSOLIDATION,E,15000.0,17.26,8,Y,9,DEFAULT,81478.88666183496,2
18109.0,27,168000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,E,24000.0,17.26,7,N,9,DEFAULT,39661.735560453075,2
18110.0,32,90000.0,RENT,2.0,PERSONAL,B,25000.0,9.99,2,,7,NO DEFAULT,37586.21889197652,5
18111.0,32,90000.0,RENT,7.0,EDUCATION,D,25000.0,15.58,2,,7,NO DEFAULT,26598.09299752356,5
18112.0,29,15000.0,OWN,5.0,PERSONAL,A,5000.0,7.51,9,N,7,DEFAULT,2679.4772732175184,4
18113.0,28,78000.0,RENT,0.0,PERSONAL,D,25000.0,,8,Y,5,DEFAULT,22242.633882843624,5
18114.0,34,91000.0,RENT,11.0,MEDICAL,B,25000.0,11.36,4,,5,NO DEFAULT,45045.72696692576,1
18115.0,31,15000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,D,2000.0,16.89,1,Y,8,DEFAULT,7417.625434238556,5
18116.0,29,92200.0,RENT,7.0,VENTURE,D,25000.0,14.96,9,,5,NO DEFAULT,15634.376208683558,3
18117.0,30,96000.0,RENT,3.0,PERSONAL,B,25000.0,,3,,6,NO DEFAULT,35827.27577684213,3
18118.0,28,175000.0,RENT,7.0,HOMEIMPROVEMENT,A,6000.0,7.9,8,,10,NO DEFAULT,21447.805748309427,1
18119.0,29,163000.0,RENT,,VENTURE,D,4000.0,16.29,9,N,6,DEFAULT,64857.08500684841,3
18120.0,35,175000.0,RENT,0.0,DEBTCONSOLIDATION,B,16000.0,11.49,5,,10,NO DEFAULT,73937.48519839173,1
18121.0,29,175000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,15000.0,8.49,9,,8,NO DEFAULT,86788.36939748086,2
18122.0,31,175000.0,MORTGAGE,3.0,EDUCATION,D,7500.0,19.69,1,,9,NO DEFAULT,66612.34513656778,5
18123.0,35,175000.0,MORTGAGE,12.0,VENTURE,A,2200.0,8.49,5,,7,NO DEFAULT,80404.31930838639,4
18124.0,27,96000.0,RENT,11.0,HOMEIMPROVEMENT,D,25000.0,,7,,6,NO DEFAULT,45015.138855953825,2
18125.0,29,97000.0,RENT,4.0,PERSONAL,B,25000.0,10.37,9,,10,NO DEFAULT,24577.310429242258,4
18126.0,31,86000.0,RENT,1.0,DEBTCONSOLIDATION,D,25000.0,16.0,1,Y,5,DEFAULT,29531.235387919856,3
18127.0,29,88000.0,RENT,9.0,PERSONAL,D,25000.0,14.46,9,Y,10,DEFAULT,38181.312442841685,4
18128.0,33,100000.0,RENT,1.0,HOMEIMPROVEMENT,C,25000.0,11.66,3,,9,NO DEFAULT,13736.727242486962,1
18129.0,28,15000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,D,4000.0,15.37,8,N,10,DEFAULT,6354.297260410633,1
18130.0,35,15000.0,OWN,3.0,HOMEIMPROVEMENT,A,3700.0,9.32,5,,6,NO DEFAULT,7470.610388976641,1
18131.0,30,75480.0,RENT,1.0,MEDICAL,C,25000.0,15.27,3,Y,9,DEFAULT,28493.062398464514,3
18132.0,30,102000.0,RENT,2.0,VENTURE,B,25000.0,9.62,3,,8,NO DEFAULT,47594.169324590024,3
18133.0,35,15000.0,MORTGAGE,0.0,VENTURE,C,1925.0,12.84,5,,6,NO DEFAULT,4469.564173800614,4
18134.0,27,103250.0,RENT,1.0,VENTURE,C,25000.0,12.73,7,,10,NO DEFAULT,27098.50237935757,1
18135.0,29,105996.0,RENT,13.0,HOMEIMPROVEMENT,D,25000.0,14.83,9,,9,NO DEFAULT,20651.007254784723,3
18136.0,28,175000.0,RENT,4.0,VENTURE,B,24500.0,,8,,8,NO DEFAULT,58136.05069347898,4
18137.0,30,175000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,A,6000.0,7.68,3,,7,NO DEFAULT,56873.23410892092,4
18138.0,29,174996.0,MORTGAGE,8.0,EDUCATION,D,25000.0,15.28,9,Y,10,NO DEFAULT,42187.51680555888,5
18139.0,28,174000.0,MORTGAGE,2.0,PERSONAL,D,12000.0,,8,,10,NO DEFAULT,68113.28605426646,5
18140.0,27,96000.0,RENT,1.0,VENTURE,D,25000.0,16.89,7,Y,10,DEFAULT,23335.997528125063,1
18141.0,35,110000.0,RENT,9.0,DEBTCONSOLIDATION,C,25000.0,13.49,5,,8,NO DEFAULT,15752.832445188442,4
18142.0,34,171996.0,MORTGAGE,1.0,PERSONAL,D,15000.0,14.96,4,,5,NO DEFAULT,73868.73019601336,1
18143.0,31,159200.0,MORTGAGE,1.0,DEBTCONSOLIDATION,D,16000.0,15.65,1,Y,6,DEFAULT,54822.93732795857,1
18144.0,28,159000.0,RENT,5.0,PERSONAL,D,6000.0,15.95,8,N,10,DEFAULT,79413.66577356838,5
18145.0,33,170004.0,MORTGAGE,17.0,PERSONAL,A,12000.0,7.51,3,,9,NO DEFAULT,57669.275169822715,4
18146.0,31,15456.0,MORTGAGE,1.0,PERSONAL,A,4000.0,8.9,1,,5,NO DEFAULT,7596.265280280541,5
18147.0,34,158000.0,MORTGAGE,2.0,VENTURE,C,12000.0,,4,N,8,DEFAULT,59342.998176777925,1
18148.0,31,158000.0,RENT,8.0,DEBTCONSOLIDATION,D,10200.0,15.99,1,Y,7,DEFAULT,41773.26913954779,3
18149.0,35,170000.0,MORTGAGE,6.0,EDUCATION,A,6500.0,7.49,5,,10,NO DEFAULT,57083.53431497169,3
18150.0,34,170000.0,MORTGAGE,9.0,VENTURE,D,7500.0,15.99,4,,10,NO DEFAULT,66770.53794320617,3
18151.0,29,170000.0,MORTGAGE,7.0,PERSONAL,C,35000.0,12.99,9,Y,5,NO DEFAULT,41560.18658889273,3
